bot_name,conv_id,num,source,speaker,text
CONVAI,CONVAI_51,10,CONVAI,HUMAN,Wonderful! I have one for you! Pretty color for the best price! When could you take a look?
CONVAI,CONVAI_51,11,CONVAI,MACHINE,I would love to see it.
CONVAI,CONVAI_51,12,CONVAI,HUMAN,Maybe tomorrow morning at 9 a.m.?
CONVAI,CONVAI_51,13,CONVAI,MACHINE,I am going to go to work soon to be a week.
CONVAI,CONVAI_51,14,CONVAI,HUMAN,Where do you work?
CONVAI,CONVAI_51,15,CONVAI,MACHINE,I work at a local shelter
CONVAI,CONVAI_51,16,CONVAI,HUMAN,Are ypu married?
CONVAI,CONVAI_51,17,CONVAI,MACHINE,"Yes, i'm married and have been married"
CONVAI,CONVAI_52,1,CONVAI,HUMAN,Hi! How are you?
CONVAI,CONVAI_52,2,CONVAI,HUMAN,I am going to build a new house. Do you need it?
CONVAI,CONVAI_52,3,CONVAI,HUMAN,I could do it for you for free! I enjoy buildong.
CONVAI,CONVAI_52,4,CONVAI,HUMAN,Where are you from?
CONVAI,CONVAI_52,5,CONVAI,HUMAN,I`d like to show you my cat. Do you have one?
CONVAI,CONVAI_53,1,CONVAI,HUMAN,hello
CONVAI,CONVAI_53,2,CONVAI,HUMAN,do you like dogs? because i have a german shepherd dog
CONVAI,CONVAI_53,3,CONVAI,HUMAN,my adopted husband brought it
CONVAI,CONVAI_53,4,CONVAI,HUMAN,but i enjoy coloring books with pushkin's lyrics
CONVAI,CONVAI_53,5,CONVAI,HUMAN,that's all because of me living in a rural farming community for months
CONVAI,CONVAI_54,1,CONVAI,HUMAN,Hi
CONVAI,CONVAI_54,2,CONVAI,HUMAN,Why are you moving into an apartment?
CONVAI,CONVAI_55,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_55,2,CONVAI,HUMAN,How are you today?
CONVAI,CONVAI_55,3,CONVAI,HUMAN,Can you tell me who you are?
CONVAI,CONVAI_55,4,CONVAI,HUMAN,What are you doing?
CONVAI,CONVAI_56,1,CONVAI,MACHINE,Yo!
CONVAI,CONVAI_56,2,CONVAI,HUMAN,whats up!
CONVAI,CONVAI_56,3,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_56,4,CONVAI,HUMAN,/test
CONVAI,CONVAI_56,5,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_57,1,CONVAI,MACHINE,What’s up?
CONVAI,CONVAI_57,2,CONVAI,HUMAN,I am at home today. And you?
CONVAI,CONVAI_57,3,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_57,4,CONVAI,HUMAN,Hello!
CONVAI,CONVAI_57,5,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_57,6,CONVAI,HUMAN,/test
CONVAI,CONVAI_57,7,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_58,1,CONVAI,MACHINE,Well hello there!
CONVAI,CONVAI_58,2,CONVAI,HUMAN,hey there i recently was fired and i love playing softball
CONVAI,CONVAI_58,3,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_58,4,CONVAI,HUMAN,Well hello there!
CONVAI,CONVAI_58,5,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_58,6,CONVAI,HUMAN,/test
CONVAI,CONVAI_58,7,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_59,1,CONVAI,HUMAN,Hi
CONVAI,CONVAI_59,2,CONVAI,HUMAN,Have you been played football?
CONVAI,CONVAI_59,3,CONVAI,HUMAN,What is your football team?
CONVAI,CONVAI_59,4,CONVAI,HUMAN,Are you here?
CONVAI,CONVAI_59,5,CONVAI,HUMAN,Really do you like star wars
CONVAI,CONVAI_59,6,CONVAI,HUMAN,Me to i love it
CONVAI,CONVAI_60,1,CONVAI,MACHINE,How’s it going?
CONVAI,CONVAI_60,2,CONVAI,HUMAN,I'm fine
CONVAI,CONVAI_60,3,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_61,1,CONVAI,MACHINE,i do not think you are a painter . i am not sure if i could do that
CONVAI,CONVAI_62,1,CONVAI,HUMAN,hello there
CONVAI,CONVAI_62,2,CONVAI,HUMAN,how's it going?
CONVAI,CONVAI_62,3,CONVAI,HUMAN,"tell me something about yourself, will you?"
CONVAI,CONVAI_63,1,CONVAI,HUMAN,Anybody here?
CONVAI,CONVAI_63,2,CONVAI,HUMAN,Do you have a dog?
CONVAI,CONVAI_64,1,CONVAI,HUMAN,ww
CONVAI,CONVAI_65,1,CONVAI,HUMAN,hello young man. or girl?
CONVAI,CONVAI_65,2,CONVAI,HUMAN,is there anybody out there?
CONVAI,CONVAI_66,1,CONVAI,HUMAN,hi!
CONVAI,CONVAI_67,1,CONVAI,HUMAN,hi!
CONVAI,CONVAI_68,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_68,2,CONVAI,HUMAN,Hi!
CONVAI,CONVAI_68,3,CONVAI,HUMAN,Hello
CONVAI,CONVAI_69,1,CONVAI,MACHINE,Traceback (most recent call last):
CONVAI,CONVAI_69,2,CONVAI,HUMAN,Hi!
CONVAI,CONVAI_69,3,CONVAI,MACHINE,interactive(opt)
CONVAI,CONVAI_69,4,CONVAI,HUMAN,What
CONVAI,CONVAI_69,5,CONVAI,MACHINE,world.parley()
CONVAI,CONVAI_69,6,CONVAI,HUMAN,What
CONVAI,CONVAI_69,7,CONVAI,MACHINE,self.update_counters()
CONVAI,CONVAI_69,8,CONVAI,HUMAN,And?
CONVAI,CONVAI_69,9,CONVAI,MACHINE,if self.max_exs > 0 or self.num_examples():
CONVAI,CONVAI_69,10,CONVAI,HUMAN,And?
CONVAI,CONVAI_69,11,CONVAI,MACHINE,return self.agents[0].num_examples()
CONVAI,CONVAI_69,12,CONVAI,HUMAN,Ok
CONVAI,CONVAI_69,13,CONVAI,MACHINE,/start
CONVAI,CONVAI_69,14,CONVAI,HUMAN,Ziga!
CONVAI,CONVAI_69,15,CONVAI,MACHINE,/start
CONVAI,CONVAI_70,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_70,2,CONVAI,HUMAN,Me too
CONVAI,CONVAI_71,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_71,2,CONVAI,HUMAN,Me also
CONVAI,CONVAI_72,1,CONVAI,HUMAN,Hi!
CONVAI,CONVAI_73,1,CONVAI,MACHINE,/start
CONVAI,CONVAI_73,2,CONVAI,HUMAN,hello
CONVAI,CONVAI_73,3,CONVAI,MACHINE,"i like to drink , but i don't drink"
CONVAI,CONVAI_73,4,CONVAI,HUMAN,cool
CONVAI,CONVAI_73,5,CONVAI,MACHINE,"i have a friend , and i am a fan of football"
CONVAI,CONVAI_73,6,CONVAI,HUMAN,wowowowo!
CONVAI,CONVAI_73,7,CONVAI,MACHINE,"i am a fan of meat , but i like to eat healthy , and eat more of them ."
CONVAI,CONVAI_73,8,CONVAI,HUMAN,yeah!
CONVAI,CONVAI_73,9,CONVAI,MACHINE,"i am a fan of football , but i like to watch movies , and you ?"
CONVAI,CONVAI_73,10,CONVAI,HUMAN,"Me too, I like watch movies"
CONVAI,CONVAI_73,11,CONVAI,MACHINE,"i am a fan of duty , but i am not sure if i ever seen the wrong tv series , you ?"
CONVAI,CONVAI_73,12,CONVAI,HUMAN,I like harcore fucking with fat nigga chicks!
CONVAI,CONVAI_73,13,CONVAI,MACHINE,"i am a fan of meat , but i like to eat healthy , and eat more of them ."
CONVAI,CONVAI_73,14,CONVAI,HUMAN,wow!
CONVAI,CONVAI_73,15,CONVAI,MACHINE,"i am a fan of football , but i am not sure if i ever seen it ."
CONVAI,CONVAI_74,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_74,2,CONVAI,HUMAN,Me too!
CONVAI,CONVAI_74,3,CONVAI,MACHINE,"i am afraid of heights , but i am scared of heights"
CONVAI,CONVAI_74,4,CONVAI,HUMAN,Oke
CONVAI,CONVAI_74,5,CONVAI,MACHINE,"i like grey , reminds me of summer time , which is why i am not wearing it ."
CONVAI,CONVAI_74,6,CONVAI,HUMAN,Ziga!
CONVAI,CONVAI_74,7,CONVAI,MACHINE,"that's cool , i am a pilot , so i don't have much time for hobbies , either ."
CONVAI,CONVAI_75,1,CONVAI,HUMAN,Hi!
CONVAI,CONVAI_76,1,CONVAI,HUMAN,Hi
CONVAI,CONVAI_77,1,CONVAI,MACHINE,/start
CONVAI,CONVAI_77,2,CONVAI,HUMAN,Hi!
CONVAI,CONVAI_77,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_77,4,CONVAI,HUMAN,Hello
CONVAI,CONVAI_77,5,CONVAI,MACHINE,/start
CONVAI,CONVAI_78,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_78,2,CONVAI,HUMAN,Hi
CONVAI,CONVAI_78,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_78,4,CONVAI,HUMAN,Hello
CONVAI,CONVAI_79,1,CONVAI,HUMAN,Wow
CONVAI,CONVAI_80,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_80,2,CONVAI,HUMAN,Me too
CONVAI,CONVAI_81,1,CONVAI,HUMAN,f
CONVAI,CONVAI_82,1,CONVAI,MACHINE,"i love animals , i have a dog , and a dog ."
CONVAI,CONVAI_82,2,CONVAI,HUMAN,I love too
CONVAI,CONVAI_82,3,CONVAI,MACHINE,"that is cool , i am a teacher , and i am a teacher , and you ?"
CONVAI,CONVAI_82,4,CONVAI,HUMAN,I am a bad ass!
CONVAI,CONVAI_83,1,CONVAI,MACHINE,Traceback (most recent call last):
CONVAI,CONVAI_83,2,CONVAI,HUMAN,hello!
CONVAI,CONVAI_83,3,CONVAI,MACHINE,interactive(opt)
CONVAI,CONVAI_83,4,CONVAI,HUMAN,wow!
CONVAI,CONVAI_83,5,CONVAI,MACHINE,world.parley()
CONVAI,CONVAI_84,1,CONVAI,MACHINE,Traceback (most recent call last):
CONVAI,CONVAI_84,2,CONVAI,HUMAN,hi
CONVAI,CONVAI_84,3,CONVAI,MACHINE,interactive(opt)
CONVAI,CONVAI_84,4,CONVAI,HUMAN,hi
CONVAI,CONVAI_84,5,CONVAI,MACHINE,world.parley()
CONVAI,CONVAI_84,6,CONVAI,HUMAN,hi
CONVAI,CONVAI_84,7,CONVAI,MACHINE,self.update_counters()
CONVAI,CONVAI_84,8,CONVAI,HUMAN,hi
CONVAI,CONVAI_84,9,CONVAI,MACHINE,if self.max_exs > 0 or self.num_examples():
CONVAI,CONVAI_84,10,CONVAI,HUMAN,hi
CONVAI,CONVAI_84,11,CONVAI,MACHINE,return self.agents[0].num_examples()
CONVAI,CONVAI_84,12,CONVAI,HUMAN,hi
CONVAI,CONVAI_84,13,CONVAI,MACHINE,/start
CONVAI,CONVAI_84,14,CONVAI,HUMAN,hi
CONVAI,CONVAI_84,15,CONVAI,MACHINE,/start
CONVAI,CONVAI_85,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_85,2,CONVAI,HUMAN,me too
CONVAI,CONVAI_85,3,CONVAI,HUMAN,hello
CONVAI,CONVAI_86,1,CONVAI,MACHINE,/start
CONVAI,CONVAI_87,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_87,2,CONVAI,HUMAN,hi!
CONVAI,CONVAI_87,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_87,4,CONVAI,HUMAN,hello
CONVAI,CONVAI_87,5,CONVAI,MACHINE,"i play video games , and play video games , and play video games ."
CONVAI,CONVAI_87,6,CONVAI,HUMAN,me too
CONVAI,CONVAI_87,7,CONVAI,MACHINE,"that is cool , i am a teacher , and i am a teacher , and you ?"
CONVAI,CONVAI_87,8,CONVAI,HUMAN,me too
CONVAI,CONVAI_87,9,CONVAI,MACHINE,"i am a teacher , and i am a teacher , and you ?"
CONVAI,CONVAI_88,1,CONVAI,MACHINE,/start
CONVAI,CONVAI_88,2,CONVAI,HUMAN,hi!
CONVAI,CONVAI_88,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_88,4,CONVAI,HUMAN,hello!
CONVAI,CONVAI_88,5,CONVAI,MACHINE,"i am sorry , i am sorry , i am sorry , i am sorry , you are still young , you are not"
CONVAI,CONVAI_88,6,CONVAI,HUMAN,you are hot!
CONVAI,CONVAI_88,7,CONVAI,MACHINE,"i love animals , they are so adorable , and i am a cat person , and you ?"
CONVAI,CONVAI_88,8,CONVAI,HUMAN,Bitch!
CONVAI,CONVAI_88,9,CONVAI,MACHINE,"that's cool , i am a teacher , and i am a teacher , and you ?"
CONVAI,CONVAI_89,1,CONVAI,MACHINE,/start
CONVAI,CONVAI_89,2,CONVAI,HUMAN,hello
CONVAI,CONVAI_89,3,CONVAI,MACHINE,"that is cool , i am a pro football player , and i love baseball , you ?"
CONVAI,CONVAI_89,4,CONVAI,HUMAN,hi
CONVAI,CONVAI_89,5,CONVAI,MACHINE,"that's cool , i am a woman , and i have 5 sons , and you ?"
CONVAI,CONVAI_89,6,CONVAI,HUMAN,rbc
CONVAI,CONVAI_89,7,CONVAI,MACHINE,"that is cool , i am a pro football player , and i love baseball , you ?"
CONVAI,CONVAI_90,1,CONVAI,MACHINE,/start
CONVAI,CONVAI_90,2,CONVAI,HUMAN,Hi
CONVAI,CONVAI_90,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_91,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_91,2,CONVAI,HUMAN,Ok
CONVAI,CONVAI_91,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_92,1,CONVAI,HUMAN,hello
CONVAI,CONVAI_93,1,CONVAI,HUMAN,hello
CONVAI,CONVAI_94,1,CONVAI,HUMAN,Hey
CONVAI,CONVAI_94,2,CONVAI,MACHINE,That is great. i want to be an accountant
CONVAI,CONVAI_94,3,CONVAI,MACHINE,"Hello, how are you?"
CONVAI,CONVAI_95,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_96,1,CONVAI,HUMAN,Ok
CONVAI,CONVAI_97,1,CONVAI,MACHINE,I am in the wrestling team
CONVAI,CONVAI_97,2,CONVAI,HUMAN,So what ?
CONVAI,CONVAI_98,1,CONVAI,HUMAN,Ok
CONVAI,CONVAI_98,2,CONVAI,HUMAN,Hello
CONVAI,CONVAI_99,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_100,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_101,1,CONVAI,HUMAN,hello
CONVAI,CONVAI_102,1,CONVAI,MACHINE,"I work as a mechanic, i work as a mechanic"
CONVAI,CONVAI_103,1,CONVAI,MACHINE,i am a musician . i play guitar .
CONVAI,CONVAI_103,2,CONVAI,HUMAN,hello
CONVAI,CONVAI_103,3,CONVAI,MACHINE,"hello , how are you ?"
CONVAI,CONVAI_103,4,CONVAI,HUMAN,Good
CONVAI,CONVAI_103,5,CONVAI,MACHINE,"i am a huge gamer , my mom is a very good person ."
CONVAI,CONVAI_103,6,CONVAI,HUMAN,Ok
CONVAI,CONVAI_103,7,CONVAI,MACHINE,"i am a huge gamer , my mom is a very good person ."
CONVAI,CONVAI_103,8,CONVAI,HUMAN,ok
CONVAI,CONVAI_103,9,CONVAI,MACHINE,i am a huge gamer
CONVAI,CONVAI_103,10,CONVAI,HUMAN,do you like spot?
CONVAI,CONVAI_103,11,CONVAI,MACHINE,i love it . i like to go to the movies .
CONVAI,CONVAI_103,12,CONVAI,HUMAN,Lol
CONVAI,CONVAI_103,13,CONVAI,MACHINE,"i am a huge gamer , my mom is a very good person ."
CONVAI,CONVAI_104,1,CONVAI,HUMAN,Oj
CONVAI,CONVAI_105,1,CONVAI,MACHINE,I like blue too. i like blue too.
CONVAI,CONVAI_105,2,CONVAI,HUMAN,So what ?
CONVAI,CONVAI_105,3,CONVAI,MACHINE,"I am a professional, at the moment"
CONVAI,CONVAI_106,1,CONVAI,HUMAN,hello
CONVAI,CONVAI_107,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_107,2,CONVAI,HUMAN,Hello
CONVAI,CONVAI_108,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_109,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_110,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_111,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_112,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_113,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_114,1,CONVAI,MACHINE,/start
CONVAI,CONVAI_114,2,CONVAI,HUMAN,Ok
CONVAI,CONVAI_114,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_114,4,CONVAI,HUMAN,Hello
CONVAI,CONVAI_114,5,CONVAI,MACHINE,"i am sorry , i am sorry , i am sorry , i am sorry , you are not very smart"
CONVAI,CONVAI_114,6,CONVAI,HUMAN,No you !
CONVAI,CONVAI_114,7,CONVAI,MACHINE,"that's cool , i am in the olympics , and i am a pilot , so i don't have time for tv ."
CONVAI,CONVAI_115,1,CONVAI,HUMAN,hello
CONVAI,CONVAI_116,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_117,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_118,1,CONVAI,MACHINE,that is a very interesting way to say that .
CONVAI,CONVAI_118,2,CONVAI,HUMAN,Hello
CONVAI,CONVAI_118,3,CONVAI,MACHINE,"i am a huge gamer , my mom is a very good person ."
CONVAI,CONVAI_118,4,CONVAI,HUMAN,Hello
CONVAI,CONVAI_118,5,CONVAI,MACHINE,"i am a huge gamer , my mom is a very good person ."
CONVAI,CONVAI_118,6,CONVAI,HUMAN,What do you do ?
CONVAI,CONVAI_118,7,CONVAI,MACHINE,i am a very experienced person
CONVAI,CONVAI_118,8,CONVAI,HUMAN,do you like games ?
CONVAI,CONVAI_118,9,CONVAI,MACHINE,i like to play with my friends . do you have any hobbies ?
CONVAI,CONVAI_118,10,CONVAI,HUMAN,no i don't have . do you have ?
CONVAI,CONVAI_118,11,CONVAI,MACHINE,"i do not , i am a very experienced swimmer"
CONVAI,CONVAI_118,12,CONVAI,HUMAN,do you like to swim ?
CONVAI,CONVAI_118,13,CONVAI,MACHINE,i do not really like to swim
CONVAI,CONVAI_119,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_120,1,CONVAI,MACHINE,"I play the drums, what do you do for fun?"
CONVAI,CONVAI_120,2,CONVAI,HUMAN,Yes
CONVAI,CONVAI_120,3,CONVAI,MACHINE,I love it. i love it.
CONVAI,CONVAI_120,4,CONVAI,HUMAN,Ok
CONVAI,CONVAI_120,5,CONVAI,MACHINE,"I am so much, i am just getting ready to go to the gym"
CONVAI,CONVAI_120,6,CONVAI,HUMAN,Do you like gym?
CONVAI,CONVAI_120,7,CONVAI,MACHINE,"I do, i do not like to do it"
CONVAI,CONVAI_120,8,CONVAI,HUMAN,You are wired
CONVAI,CONVAI_120,9,CONVAI,MACHINE,"Yes, i am. i am."
CONVAI,CONVAI_121,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_122,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_122,2,CONVAI,MACHINE,"Hello, how are you?"
CONVAI,CONVAI_122,3,CONVAI,HUMAN,Good
CONVAI,CONVAI_122,4,CONVAI,MACHINE,Good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good
CONVAI,CONVAI_122,5,CONVAI,HUMAN,You?
CONVAI,CONVAI_122,6,CONVAI,MACHINE,"I am good, just listening to some music"
CONVAI,CONVAI_123,1,CONVAI,MACHINE,i have not heard of that before . i am trying to get into vet school
CONVAI,CONVAI_123,2,CONVAI,HUMAN,Vet school?
CONVAI,CONVAI_123,3,CONVAI,MACHINE,i am not sure . i am a very social person .
CONVAI,CONVAI_123,4,CONVAI,HUMAN,do you like games ?
CONVAI,CONVAI_123,5,CONVAI,MACHINE,i like to play with my friends . do you have any hobbies ?
CONVAI,CONVAI_123,6,CONVAI,HUMAN,no I don't have
CONVAI,CONVAI_123,7,CONVAI,MACHINE,i have not tried that . but i do like to watch movies .
CONVAI,CONVAI_123,8,CONVAI,HUMAN,Ok
CONVAI,CONVAI_123,9,CONVAI,MACHINE,"i am a huge gamer , my mom is a very good person ."
CONVAI,CONVAI_124,1,CONVAI,HUMAN,Hi! How are you?
CONVAI,CONVAI_124,2,CONVAI,MACHINE,"I am doing great, how are you?"
CONVAI,CONVAI_124,3,CONVAI,HUMAN,"Good as well, listening to my favourite band"
CONVAI,CONVAI_124,4,CONVAI,MACHINE,Nice i like music
CONVAI,CONVAI_124,5,CONVAI,HUMAN,"Oh, cool, me too. Which music do you prefer?"
CONVAI,CONVAI_124,6,CONVAI,MACHINE,"I like music, country, country, country, gospel, gospel"
CONVAI,CONVAI_124,7,CONVAI,HUMAN,I see. And what about games? I'm crazy about call of duty
CONVAI,CONVAI_124,8,CONVAI,MACHINE,"I play video games, and play video games."
CONVAI,CONVAI_124,9,CONVAI,HUMAN,Which one do you like most?
CONVAI,CONVAI_124,10,CONVAI,MACHINE,I like to go to the park and listen to music
CONVAI,CONVAI_124,11,CONVAI,HUMAN,Erm... ok. But what about games?
CONVAI,CONVAI_124,12,CONVAI,MACHINE,I like to play games with friends
CONVAI,CONVAI_124,13,CONVAI,HUMAN,Good. It's nice to have friends
CONVAI,CONVAI_124,14,CONVAI,MACHINE,"I love friends, they are so nice to meet me"
CONVAI,CONVAI_124,15,CONVAI,HUMAN,Do you have any other hobbies?
CONVAI,CONVAI_124,16,CONVAI,MACHINE,I love to do crafts
CONVAI,CONVAI_124,17,CONVAI,HUMAN,"Like what, for example?"
CONVAI,CONVAI_124,18,CONVAI,MACHINE,I like to read the new things
CONVAI,CONVAI_124,19,CONVAI,HUMAN,"Hey, man, you never follow the topic."
CONVAI,CONVAI_124,20,CONVAI,MACHINE,I do not know what that means
CONVAI,CONVAI_124,21,CONVAI,HUMAN,I'm sorry for you.
CONVAI,CONVAI_124,22,CONVAI,MACHINE,I am so sorry. i am not good at it
CONVAI,CONVAI_124,23,CONVAI,HUMAN,Exactly.
CONVAI,CONVAI_124,24,CONVAI,MACHINE,I guess so. i just do not know what to say.
CONVAI,CONVAI_124,25,CONVAI,HUMAN,Ask me something.
CONVAI,CONVAI_124,26,CONVAI,MACHINE,I just want to know what you mean
CONVAI,CONVAI_125,1,CONVAI,MACHINE,i am not sure . i am a librarian .
CONVAI,CONVAI_125,2,CONVAI,HUMAN,Hello
CONVAI,CONVAI_125,3,CONVAI,MACHINE,"i am a huge gamer , my mom is a very good person ."
CONVAI,CONVAI_126,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_126,2,CONVAI,HUMAN,"Ivan Shkurak:
what is your name ?"
CONVAI,CONVAI_126,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_127,1,CONVAI,MACHINE,Nice to see you!
CONVAI,CONVAI_127,2,CONVAI,HUMAN,Hi
CONVAI,CONVAI_127,3,CONVAI,HUMAN,What is your favorite music?
CONVAI,CONVAI_128,1,CONVAI,MACHINE,i am not sure what that is . i am not crafty .
CONVAI,CONVAI_128,2,CONVAI,HUMAN,what is your name ?
CONVAI,CONVAI_128,3,CONVAI,MACHINE,i am steve . i am not sure what you mean .
CONVAI,CONVAI_129,1,CONVAI,MACHINE,i am not sure what that is . i am more of a dog person myself .
CONVAI,CONVAI_129,2,CONVAI,HUMAN,Hi. Where are you from?
CONVAI,CONVAI_129,3,CONVAI,HUMAN,Do you have a dog?
CONVAI,CONVAI_129,4,CONVAI,MACHINE,i have a dog named patrick . he is a bichon .
CONVAI,CONVAI_129,5,CONVAI,HUMAN,What else?
CONVAI,CONVAI_129,6,CONVAI,HUMAN,And i love cats
CONVAI,CONVAI_129,7,CONVAI,MACHINE,i have a dog named patrick .
CONVAI,CONVAI_129,8,CONVAI,HUMAN,Ok. Are you stupid? Just let's talk about something else. What can you do?
CONVAI,CONVAI_129,9,CONVAI,MACHINE,"i have not tried that , but i will try it ."
CONVAI,CONVAI_129,10,CONVAI,HUMAN,Tried what?
CONVAI,CONVAI_129,11,CONVAI,HUMAN,Who is yor teacher?
CONVAI,CONVAI_129,12,CONVAI,MACHINE,no i am not . i am sure youre correct .
CONVAI,CONVAI_129,13,CONVAI,HUMAN,Bad answer for my question! May be it could be better if you ask me about something?
CONVAI,CONVAI_129,14,CONVAI,MACHINE,i think i will have to try that . i am not sure if i could do that
CONVAI,CONVAI_129,15,CONVAI,HUMAN,What is your hobbie?
CONVAI,CONVAI_130,1,CONVAI,MACHINE,"On Monday, I'm going to have to tell my kindergarten class, who I teach not to run with scissors, that my fiance ran me through with a frickin' broadsword."
CONVAI,CONVAI_130,2,CONVAI,HUMAN,I like gray color
CONVAI,CONVAI_130,3,CONVAI,MACHINE,"Ms. Sylvester, I'm just not comfortable in those Cheerios! skirts."
CONVAI,CONVAI_130,4,CONVAI,HUMAN,I like grey color
CONVAI,CONVAI_130,5,CONVAI,MACHINE,Me Shake Weight and me bikiniwax treatment.
CONVAI,CONVAI_130,6,CONVAI,HUMAN,What is your name
CONVAI,CONVAI_130,7,CONVAI,MACHINE,"Pearl, I am wearing trousers."
CONVAI,CONVAI_130,8,CONVAI,HUMAN,What do you like to eat
CONVAI,CONVAI_130,9,CONVAI,MACHINE,"Here, I'II put little feet on my hamburger."
CONVAI,CONVAI_130,10,CONVAI,HUMAN,Where are you from
CONVAI,CONVAI_130,11,CONVAI,MACHINE,"See, I have to plant my tree."
CONVAI,CONVAI_131,1,CONVAI,MACHINE,/start
CONVAI,CONVAI_131,2,CONVAI,HUMAN,Hi
CONVAI,CONVAI_131,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_131,4,CONVAI,HUMAN,hi
CONVAI,CONVAI_131,5,CONVAI,MACHINE,/start
CONVAI,CONVAI_131,6,CONVAI,HUMAN,lets talk?
CONVAI,CONVAI_131,7,CONVAI,MACHINE,"i like books , but i am not sure if i was a child , i was a child ."
CONVAI,CONVAI_131,8,CONVAI,HUMAN,how was your day?
CONVAI,CONVAI_131,9,CONVAI,MACHINE,"that's a good name , i am sorry , i am sorry , i am sorry , you are not able to be able to be able to work ."
CONVAI,CONVAI_131,10,CONVAI,HUMAN,is something wrong with you?
CONVAI,CONVAI_131,11,CONVAI,MACHINE,"i like to read , and watch movies , and you ?"
CONVAI,CONVAI_131,12,CONVAI,HUMAN,i like browsing the internet
CONVAI,CONVAI_131,13,CONVAI,MACHINE,"that's a good name , i am sorry , i am sorry , you are not able to be able to be able to work ."
CONVAI,CONVAI_131,14,CONVAI,HUMAN,you doesn't make any sense
CONVAI,CONVAI_131,15,CONVAI,MACHINE,"i like to read , and watch movies , and you ?"
CONVAI,CONVAI_131,16,CONVAI,HUMAN,let's not talk more
CONVAI,CONVAI_131,17,CONVAI,MACHINE,"that's a good name , i am sorry , i am sorry , you are not able to be able to be able to work ."
CONVAI,CONVAI_132,1,CONVAI,MACHINE,How’s it going?
CONVAI,CONVAI_132,2,CONVAI,HUMAN,"Ok, I`m fine! What is your favorite song of taylor swift?"
CONVAI,CONVAI_132,3,CONVAI,MACHINE,Text is not given. Please try to type /end and /test to reset the state and get text.
CONVAI,CONVAI_133,1,CONVAI,MACHINE,i am a little tired from work
CONVAI,CONVAI_133,2,CONVAI,HUMAN,Hello?
CONVAI,CONVAI_133,3,CONVAI,MACHINE,/start
CONVAI,CONVAI_134,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_134,2,CONVAI,HUMAN,How are you
